ID,target
0,2.3188546
1,4.2308316
2,4.441191
3,4.532631
4,1.3939139
5,4.4814954
6,1.0
7,3.5204508
8,4.1496906
9,4.176183
10,4.305234
11,4.331723
12,4.2329617
13,4.2878723
14,4.2075768
15,1.9604605
16,1.3323548
17,4.077543
18,3.5842552
19,3.8408217
20,3.2602634
21,4.278186
22,4.310143
23,4.56435
24,4.581747
25,4.2456594
26,4.4629984
27,4.7129927
28,4.0585947
29,1.7328699
30,4.38632
31,3.9291856
32,4.288876
33,4.479574
34,4.6603093
35,3.3849483
36,4.6976423
37,4.1122136
38,4.560871
39,2.8188682
40,4.533561
41,2.912091
42,2.2672465
43,4.327831
44,3.9442697
45,3.6678216
46,1.449837
47,4.4290833
48,4.3547
49,4.5567217
50,3.9774995
51,4.464223
52,4.2051425
53,4.097203
54,3.122802
55,4.0336094
56,4.7516932
57,4.5539823
58,4.163275
59,4.531295
60,4.199576
61,4.1491346
62,4.264135
63,4.564069
64,4.752265
65,4.5603194
66,4.597217
67,4.5222282
68,4.224779
69,4.0370007
70,4.654563
71,4.580508
72,4.0074716
73,4.3115444
74,4.267637
75,4.102851
76,3.709429
77,3.8979998
78,4.401862
79,4.3615828
80,3.9086773
81,4.5552278
82,4.4899836
83,3.8648996
84,4.7037473
85,4.4270034
86,4.4108586
87,4.260835
88,4.4106627
89,4.0228605
90,4.241687
91,4.7097297
92,3.9332967
93,2.7665641
94,4.1274486
95,3.8719954
96,4.105287
97,3.616045
98,3.773058
99,3.3163674
100,4.76739
101,4.151274
102,4.233914
103,4.3700376
104,4.0637946
105,5.0
106,4.425849
107,3.3147614
108,4.4785833
109,4.6853633
110,1.4134816
111,4.583165
112,4.2003303
113,4.443216
114,4.0641704
115,4.375912
116,4.319148
117,4.3767247
118,4.6157613
119,4.11147
120,4.2851286
121,4.4969606
122,4.0130124
123,4.029991
124,4.4241877
125,4.3029466
126,4.599217
127,4.2653017
128,4.230663
129,3.6739428
130,1.7821877
131,1.6580645
132,3.9262562
133,1.0
134,5.0
135,4.75742
136,4.5868797
137,4.534603
138,4.7289553
139,4.414976
140,4.541972
141,4.248862
142,2.2766786
143,4.3768716
144,4.540482
145,4.3493385
146,4.441108
147,4.5878234
148,4.5671177
149,3.927783
150,3.7878404
151,4.3352237
152,4.4864125
153,1.4817109
154,4.398443
155,4.450728
156,4.4165792
157,4.5105305
158,4.086973
159,4.1419425
160,5.0
161,2.0789487
162,3.6937249
163,4.421017
164,4.212642
165,4.4692125
166,4.4428043
167,1.3460572
168,4.3965797
169,4.418121
170,4.611428
171,4.1825757
172,1.3626345
173,2.0319533
174,4.1927824
175,4.532924
176,1.8399569
177,4.3822966
178,4.4248977
179,1.8416256
180,4.052215
181,3.8898437
182,4.803153
183,4.34966
184,3.1417658
185,4.0568647
186,2.6417663
187,4.1752734
188,5.0
189,2.9029286
190,4.231809
191,4.213802
192,3.8950481
193,4.821916
194,4.0386086
195,4.3315067
196,2.3207176
197,4.355027
198,4.1183543
199,4.1585197
200,4.5209384
201,4.464108
202,4.4840493
203,1.8507671
204,4.533838
205,4.450298
206,1.7405227
207,3.4316916
208,4.5977755
209,4.678768
210,4.7373824
211,3.6797276
212,2.4975557
213,4.441824
214,3.2407262
215,4.066677
216,4.337931
217,4.157187
218,4.2309937
219,4.1455812
220,4.0192275
221,4.1109276
222,4.1251636
223,3.749636
224,4.6940765
225,4.098547
226,3.736841
227,4.803304
228,3.756329
229,4.0920043
230,3.4797952
231,4.1699595
232,4.4879994
233,4.522132
234,4.679472
235,4.668088
236,4.279322
237,3.754871
238,4.385988
239,3.6598992
240,4.3417125
241,3.532404
242,4.048201
243,4.456855
244,1.3155959
245,1.5176528
246,4.400643
247,4.2409377
248,4.178351
249,2.6196253
250,3.0025373
251,4.525605
252,3.057069
253,4.619806
254,3.2856114
255,1.6995358
256,4.313199
257,3.5923085
258,1.8946427
259,4.447079
260,4.34442
261,4.77094
262,4.2465696
263,4.3879414
264,4.475122
265,4.210924
266,4.1874166
267,4.2508054
268,4.627325
269,4.547031
270,4.15767
271,4.6677933
272,4.02768
273,4.7406554
274,4.5892754
275,4.36562
276,4.1668963
277,4.431613
278,4.282059
279,4.413511
280,4.429643
281,4.319831
282,4.598926
283,4.875942
284,4.007811
285,3.3819268
286,3.8724554
287,3.5036397
288,3.6709309
289,4.180893
290,4.5173163
291,4.623175
292,4.3124247
293,4.637361
294,1.0
295,1.9198387
296,4.0698886
297,3.503589
298,4.358418
299,4.2608385
300,4.1719894
301,5.0
302,4.282567
303,3.971265
304,4.574872
305,4.1386867
306,4.380745
307,4.4482675
308,2.3437474
309,4.5924172
310,4.835845
311,3.1368237
312,1.9103733
313,4.810605
314,4.5738974
315,4.130954
316,3.7009594
317,4.4670577
318,3.9196572
319,4.38583
320,4.1909113
321,3.990136
322,4.2215185
323,4.478737
324,4.587217
325,3.9614806
326,4.391415
327,4.270823
328,4.3301845
329,4.461646
330,4.238962
331,4.229702
332,4.519732
333,4.4037304
334,3.2282548
335,4.6044555
336,4.2116437
337,3.1336
338,4.241511
339,4.120586
340,4.1823864
341,4.2565093
342,4.359301
343,4.682572
344,4.615593
345,3.6299274
