ID,target
0,2.170857
1,4.2162943
2,4.339885
3,4.4269023
4,2.6512759
5,4.547033
6,1.1581211
7,3.4557862
8,4.619443
9,3.9221911
10,4.3368425
11,4.5431952
12,4.223149
13,4.393076
14,4.0831647
15,2.05554
16,1.4657326
17,4.050577
18,4.414517
19,3.9463565
20,4.0272484
21,4.4092555
22,4.18633
23,4.5575757
24,4.7946906
25,4.44678
26,4.445575
27,4.261133
28,4.153429
29,1.7996001
30,4.499563
31,3.9679496
32,4.3455973
33,4.4674973
34,4.3164477
35,2.9873426
36,4.665974
37,3.9836984
38,4.3919888
39,3.2471395
40,4.4370537
41,2.8717155
42,2.5375578
43,3.825124
44,4.2287173
45,3.6263037
46,1.8370225
47,4.3974442
48,4.37128
49,4.4698467
50,4.1105366
51,4.2393923
52,4.184835
53,4.114934
54,3.6607697
55,4.4677887
56,4.7035055
57,4.590246
58,4.1028094
59,4.5046706
60,4.085193
61,4.1366463
62,4.2808323
63,4.5001163
64,4.431856
65,4.511553
66,4.479295
67,4.3266544
68,4.2533216
69,4.164797
70,4.5381126
71,4.344907
72,4.1842027
73,4.4464827
74,4.234322
75,4.3326488
76,3.5868106
77,3.7398665
78,4.350328
79,4.632565
80,3.7178817
81,4.616156
82,4.3942885
83,4.0862226
84,4.3407407
85,4.3247466
86,4.3987164
87,4.068064
88,4.357548
89,4.106529
90,4.3098927
91,4.4385276
92,4.257145
93,2.8286948
94,4.0202513
95,4.070124
96,4.0857353
97,4.2718816
98,4.0886927
99,3.568504
100,3.2402189
101,4.022053
102,4.414769
103,4.372129
104,4.331714
105,4.16611
106,4.295998
107,3.9251678
108,4.4495616
109,5.0
110,1.6574423
111,4.672535
112,4.1741395
113,4.4025593
114,4.1785374
115,4.494973
116,4.2169676
117,4.285304
118,4.601001
119,4.292855
120,4.1494823
121,4.387658
122,4.037252
123,4.1414747
124,4.3066726
125,4.1562376
126,4.366824
127,3.7140129
128,4.230061
129,4.1800547
130,1.9036865
131,1.7211353
132,3.6031718
133,1.9904437
134,4.971842
135,4.6819634
136,4.633523
137,4.551118
138,4.825339
139,4.707963
140,4.1373057
141,4.295233
142,2.4441848
143,4.4014697
144,4.4850464
145,4.4961433
146,4.5501733
147,4.54645
148,4.4775834
149,4.1486526
150,3.526147
151,4.354714
